JobId,Responsibilities,POSITION,Skills
1472,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"agile, full stack, java, php"
1534,"<p>5 years of development experience. It’s totally fine if you aren’t experienced with our particular frameworks or languages, as long as you’re willing to learn</p>
<p>Track record of shipping quality code and delivering high quality products</p>
<p>High growth expectations for yourself and your team, and a willingness to push yourself and your team to achieve them</p>
<ul>
  <li>A willingness to share insights and mistakes and receive feedback</li>
</ul>
<p>A strong sense of empathy and awareness</p>
<ul>
  <li>Can excel individually and collaboratively with a team</li>
</ul>
<p>An ability to process tough problems</p>
<ul>
  <li>Strong communication skills to convey technical concepts and points to non-technical people</li>
</ul>
<p>Bachelor’s degree in Computer Science/Engineering or equivalent</p>
<ul>
  <li>Experience with relational databases&nbsp;</li>
</ul>",Software Developer,"backend development, docker, kafka, node.js, react.js, typescript"
1554,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"backend development, css, front end, git, html, web applications"
1612,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"javascript, react.js"
1630,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"python, react.js"
1662,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"javascript, node.js"
1770,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"cloud computing, java, javascript, python"
1830,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"css, html, java, javascript, mean, php, python"
2850,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"angular, javascript, rest api, typescript, vue.js, webpack"
2900,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"api, java, javascript, spring boot"
3002,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Developer,"javascript, react.js"
1737,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Engineer,"full stack, javascript, rest api, ruby on rails"
1792,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Engineer,"c#, java, javascript, strong reliability"
1822,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,Software Engineer,"javascript, node.js, postgresql"
1134,"<p>Senior Software Engineer – will research, architect, design and develop next generation augmented reality / virtual reality software tools and experiences.</p>",Software Engineer - Virtual Reality,"3d math, c, c++, computer graphics, game development, opengl, unity3d - basic, unreal engine, virtual reality"
1761,"This Job is with a really cool company in Saskatoon. 
  The Soft skills for this job are more important than the technical/development skills  
 
  The ideal candidate  
 
 - Is Fluent in English 
 - Has great communication and presentation skills 
 - Has good Experience working in team lead positions/people management positions in a technology / software development environment (7+ Years of experience) 
 - Has a great understanding of how to create and motivate cohesive teams and inspire them 
 - Has a background in software development (i.e. used to be a software developer) 
 the exact stack is not important but it would be good if you have hands-on Javascript/Node.js or PHP/Laravel or Ruby/Rails dev. experience 
 - Has experience in hiring mentoring and training software developers 
 
 
  Bonus points:  
 - Experience in public speaking/ delivering public presentations at events 
 - Prior Experience managing software development cycles in an agile evironment.",Software Engineering Manager,"agile, english, javascript, laravel, node.js, presentation, project management, ruby, software architecture, team leadership"
1546,"<p>● Experience in C++&nbsp;</p>
<p>● Experience working with Qt, QML and Git is strongly preferred&nbsp;</p>
<p>● Experience with API and hardware integrations&nbsp;</p>
<p>● Ability to work as part of a team&nbsp;</p>
<p>● Focused on creating positive user experiences&nbsp;</p>
<p>● Ability to work in a high paced agile environment&nbsp;</p>
<p>● Ability and willingness to learn&nbsp;</p>
<p>● Willingness to work closely with system designers to develop architecture and create implementation plans&nbsp;</p>
<p>● Willingness to develop new functionality according to product specification&nbsp;</p>
<p>● Willingness to review, test and enhance existing features according to QA best practices ● Willingness to participate on other development areas to collaborate and cross train employees&nbsp;</p>
<p>● A self starter looking to take ownership of their role and grow with the position and the company&nbsp;</p>
<p>● A growth oriented mindset that is looking to transition into a leadership role within the company Assets <br>
&nbsp;</p>",Solutions Developer,"c++, git, qml, qt"
1797,"<p>Great company in Montreal looking to hire a SR Software Developer in Test (Automation testing)</p>
<p><br></p>
<p><strong>Required Skills:</strong></p>
<p><br></p>
<p>5+ years of proven experience working in automation testing using Selenium</p>
<p>Great experience working with unit testing</p>
<p>Feel really confortable writing code using Java</p>
<p><br></p>
<p><strong>Please make sure that your English is verfied and that you have taken our code verification test.</strong></p>
<p><br></p>
<p><strong>Observation:</strong> If you have a friend who is a good fit for this role and it's a not a VanHacker yet, recommend this person to us.</p>
<p>If your recommendation is hired, you'll receive $150 CAD from VanHack!</p>
<p>Use this link to get your referral personal link: https://app.vanhack.com/New/#/referral</p>
<p><br></p>",SR Developer in Test,"java, qa, selenium, test automation, unit testing"
1200,"<p>Great company in Vancouver looking for SR DevOps and AWS expert.</p>
<p>The ideal candidate has:</p>
<ul>
  <li>5+ years of solid DevOps experience</li>
  <li>Extensive experience with AWS (EC2, S3, ECS, SQS), Azure, GCP or other cloud providers</li>
  <li>Experience in automation and configuration management with tools and frameworks such as Docker, Kubernetes, and Terraform</li>
  <li>Experience with CI and CD tools such as Jenkins, TeamCity, CodeShip, and CodeDeploy</li>
  <li>Experience configuring logging, monitoring and visualization tools for optimal troubleshooting and alerts (Datadog, New Relic, PRTG, CloudWatch)</li>
  <li>SQL experience (PostgreSQL, MySQL)</li>
</ul>",SR DevOps + AWS Engineer,"aws, devops, ec2, leadership, sql"
1161,"<p>About the company: Lending platform.</p>
<p>We are looking for a SR FE Dev with at least one year of experience in React and strong experience in JavaScript.</p>
<p>The FE Dev must have experience in working in a production environment and with scalable applications.</p>
<p>Having experience in in building an own website before and having knowledge in Back End APIs will be considered as a plus.</p>
<p><br></p>",SR Front End Developer,"api, continuous delivery, continuous integration, front end, react.js"
1364,"<p><br></p>
<p><strong>SEE THE FULL JOB DESCRIPTION GUIDE HERE: https://bit.ly/2T7eUcd&nbsp;</strong></p>
<p><br></p>
<p>We're looking for a Senior Front-end developer to join our team maintaining and enhancing a large SaaS application. You'll be exposed to a variety of rendering frameworks and techniques, and will be part of a 6-person scrum team.</p>
<p>We use many advanced techniques in try to wring the best experience and performance out of our application, and you'll be a key part of identifying and implementing ways we can improve the platform.&nbsp;</p>
<p><br></p>
<p><strong>Responsibilities</strong></p>
<ul>
  <li>Development of front-end interfaces that consume our web application's REST API.</li>
  <li>Researching solutions as needed, e.g. open source libraries, APIs, etc.</li>
  <li>Knowledge of responsive development best practices.</li>
  <li>Agile Work Estimation</li>
  <li>Maintaining application performance from a front-end perspective.</li>
  <li>Writing modular code that can be unit tested.</li>
</ul>
<p><br></p>
<p><strong>Qualifications</strong></p>
<ul>
  <li>Strong JavaScript experience</li>
  <li>Experience with front-end frameworks like React or Angular.</li>
  <li>Good understanding of build lifecycle with tools such as webpack/gulp/grunt.</li>
  <li>Experience in optimizing page rendering, animation, JavaScript.</li>
  <li>Experience debugging with Chrome DevTools, including setting breakpoints.</li>
  <li>Experience with Web Components, and other cutting edge JavaScript APIs</li>
  <li>Experience working with the latest modern javascript ECMAscript 6/7/8</li>
  <li>Solid experience in managing large CSS structures.</li>
  <li>Good understanding of REST API conventions and reasonable request patterns.</li>
  <li>Experience writing unit tests.</li>
  <li>Experience with agile development process.</li>
  <li>Experience working on large codebase in a team environment.</li>
  <li>A solid understanding of Git.&nbsp;</li>
</ul>",SR Front End Developer,"angular, front end, react.js"
1837,"<p>Great company from Toronto is hiring a Sr Front End Engineer!</p>
<p><br></p>
<p>Requirements:</p>
<p>- 5+yrs of professional experience</p>
<p>- Hands on experience using JavaScript, ReactJS, HTML, CSS</p>
<p>- Fully understanding of Rest APIs</p>
<p>- Experience with testing frameworks (Mocha, Jest) and GraphQL</p>
<p>- GIT&nbsp;</p>
<p><br></p>
<p>Two thumbs up if you have: experience with Docker, Kubernetes, Cloud sevices (like AWS, GCP), CI/CD and some experience with back end languages&nbsp;</p>
<p><br></p>
<p><em>- Candidates with verified English as ""Advanced"" or ""Fluent"" will be considered</em></p>
<p><em>- Candidates with 70% score on our HackerRank test will be considered</em></p>
<p><br></p>
<p>If you got a friend who is a good fit for this role and it's not a VanHacker yet, you can recommend him/her to us!! And if your recommendation is hired, you'll receive $150CAD from VanHack!!</p>
<p>Use this link to get your referral personal link: https://app.vanhack.com/New/#/referral</p>
<p><br></p>
<p><br></p>
<p><br></p>",Sr Front End Engineer,"agile, cloud computing, continuous integration, css, docker, git, graphql, html, javascript, kubernetes, react.js, rest api, sass"
1475,"<p>Company locaded in Toronto is looking for an awesome Full Stack Developer:</p>
<p>- Proficient in Algorithms and Data Structure<br>
- At least 3 yrs of eperience with Python, JavaScript, React, Redux<br>
- NoSQL database experience <br>
- Experience with Google Cloud (preferably)<br>
- Degree in Computer Science or Math is a big ""nice to have""</p>
<p>Experience with problem solving using design patterns is a plus!!&nbsp;</p>",Sr Full Stack Developer (Python/JavaScript/React/Redux),"algorithms, computer science, d3.js, data structures, design patterns, django, flask, google cloud, javascript, nosql, python"
1347,"<p>About the Company: Technology platform made to build community, connectivity and commitment at any business building.</p>
<p>To be successful in this role, you must have:<br>
 - Multiple years experience in development.<br>
 - Extensive experience building web / mobile apps in React.<br>
 - Is an Expert at modern JavaScript (ES6/ES7).<br>
 - A degree in Computer Science is an asset.</p>
<p>The Tech and Tools that we use:<br>
 - Koa.js 2.x<br>
 - Node.js 10.x<br>
 - PostgresQL 10.x<br>
 - Redis 3.x<br>
 - Kafka 2.x</p>
<p>Things we would like to see:<br>
 - Have a GitHub account?<br>
 - Have an open source project out in the wild?<br>
 - Have an active product that you've worked on?</p>",SR Full Stack NodeJS Developer,"angular, css, html, javascript, kafka, koajs, node.js, postgresql, react native, react.js, redis"
1428,"<p>Company located in Halfax is looking for a Sr Full Stack Developer!</p>
<p><br>
- Must have at least 3 years of professional experiece<br>
- Strong knowledge in Angular 2+ and Java<br>
- Knowledge in other JavaScript frameworks (VueJS, NodeJS, ReactJS)<br>
- Cloud computing<br>
- Agile methodologies<br>
- RestAPI Integrations</p>",Sr Full Stack Software Developer (Angular/Java),"agile methodologies, angular, aws, css, git, html, java, javascript, node.js, nosql, react.js, rest api, sql, vue.js"
1600,"<p>Great company in Vancouver building a mobile-first, multichannel commerce system on the Platform for small and medium size businesses looking for a SR Mobile Developer.<br>
&nbsp;</p>
<p><strong>Required Skills:</strong><br>
&nbsp;</p>
<ul>
  <li>Ability and willingness to learn and adapt and work in a multiple technology stack environment</li>
  <li>5+ years of experience working with iOS, Swift, Android, Java and associated frameworks</li>
  <li>Experience with software engineering best practices, automation and enterprise grade software development</li>
  <li>Computer science degree or equivalent experience</li>
  <li>Strong spoken and written english communication skills</li>
  <li>Please make sure you have your English veriefied, your profile is updated and you have your code challenge completed.<br>
&nbsp;</li>
</ul>
<p><strong>Bonus Skills:</strong></p>
<ul>
  <li>An understanding of the balance between an app and a platform</li>
  <li>Ability to think and work in a customer-first mindset</li>
  <li>Experience with commerce, shopping and marketing experiences<br>
&nbsp;</li>
</ul>
<p>If you have a friend who is a good fit for this role and it's a not VanHack yet, recommend this person to us.</p>
<p>If your recommendation is hired, you'll receive $150 CAD from VanHack.</p>
<p>Use this link to get your referral personal link: https://app.vanhack.com/New/#/referral</p>",SR Mobile Developer (Android + iOS),"android, ios, java, objective-c, salesforce.com, swift"
1685,"<p>Great company in Vancouver looking to hire a SR PYthon Developer!</p>
<p><br></p>
<p><strong>Required Skills:</strong></p>
<p>&nbsp;</p>
<ul>
  <li>- Implement new features and enhance the user experience and API using Python, Django, GraphQL, MySQL, Riak and Redis.</li>
  <li>- -At least 3 years of experience using Python/Django in web development.</li>
  <li>- Experience with AWS and DevOps tools is a great asset</li>
</ul>
<p><br></p>
<p>&nbsp;</p>
<p><strong>Please make sure that your English is verfied and that you have taken our code verification test.</strong></p>
<p><br></p>
<p><strong>Observation:</strong> If you have a friend who is a good fit for this role and it's a not a VanHacker yet, recommend this person to us.</p>
<p>If your recommendation is hired, you'll receive $150 CAD from VanHack!</p>
<p>Use this link to get your referral personal link: https://app.vanhack.com/New/#/referral&nbsp;</p>",SR Python Developer,"aws, devops, django, python"
1714,"<p>Startup based in Toronto is looking for a Sr React Native Developer!</p>
<p><br></p>
<p>- Hands on experience with React, React Native and NodeJS&nbsp;</p>
<p>- Deep knowledge in Mobile development (iOS and/or Adroid)</p>
<p>- Experience with GIT</p>
<p>- Knowledge in GraphQL</p>
<p><br></p>
<p>Big plus: Redux, MongoDB, Typescript</p>
<p><br></p>",Sr React Native Developer,"express.js, git, graphql, mobile development, mongodb, node.js, react native, react.js"
1405,"<p>A great company based in Toronto is searching for a rockstar Sr Mobile Developer!</p>
<p>Who you are:</p>
<p>Important to have at least 3 years of experience<br>
 &nbsp;Solid knowledge in React Native and Javascript<br>
 &nbsp;Very good on data structures and algorithms<br>
 &nbsp;Knowledge in at least one unit test framework (for React Native) and have written unit tests<br>
&nbsp;</p>
<p>Python, Java/Kotlin and Objective-C/Swift are a plus!<br>
&nbsp;</p>
<p>Do you how to write the app for different phones and tablets and have released mobile apps on Play Store and AppStore? We want to know!</p>",Sr React Native Mobile Developer,"algorithms, data structures, java, javascript, kotlin, objective-c, python, react native, swift"
1030,"<p class=""MsoNormal"" style=""margin: 7.5pt 0cm 22.5pt; line-height: normal; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Lato-Regular, serif;"">VanHack is growing! We are a recruitment and career-coaching hub for international IT talent. We want to build a borderless world by qualifying tech talent from all over the world to find the right job in the place they wish to live. To help that happen, we are looking for an energetic Tech Recruiter or&nbsp;<o:p></o:p></span>HR Consultant to join our community and help define the next generation of tech talent by connecting tech talent from across the globe.</p><p class=""MsoNormal"" style=""margin: 7.5pt 0cm 22.5pt; line-height: normal; background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial;""><span style=""font-size: 12pt; font-family: Lato-Regular, serif;""><o:p></o:p></span></p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p><b>Your Mission</b></p><p class=""MsoNormal"">Help us connect our customers who are in need of tech talents and source the top talent in our community for their roles.</p><p class=""MsoNormal""><o:p></o:p></p><p class=""MsoNormal""><o:p>&nbsp;</o:p><b>What we’re looking for:</b></p><ul><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;&nbsp;</font></span>Results driven, dynamic,&nbsp; friendly and outgoing personalities<o:p></o:p></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp;&nbsp;</font></span><span style=""font-family: &quot;Times New Roman&quot;; font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal;""> &nbsp; </span>Strong knowledge of the recruiting market where you are working in<o:p></o:p></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;&nbsp;</font></span>Previous experience recruiting developers, software engineers&nbsp; or similar technical roles<o:p></o:p></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;&nbsp;</font></span>At least 2 years of professional Recruiting or HR experience <o:p></o:p></li><li style=""text-indent: -18pt;""><font face=""Symbol"">&nbsp; &nbsp; </font>A proven track record of helping people find jobs in the tech industry <o:p></o:p></li></ul><p class=""MsoNormal""><o:p>&nbsp;</o:p><b>What you’ll be doing:</b></p><p class=""MsoNormal"">During your time at VanHack, you will work with customers to understand their hiring needs and source the top candidates for them in our community.</p><p class=""MsoNormal""><o:p></o:p></p><ul><li style=""text-indent: -18pt;""><span style=""font-family:Symbol;mso-fareast-font-family:Symbol;mso-bidi-font-family:
Symbol""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal; font-family: &quot;Times New Roman&quot;;"">&nbsp; &nbsp; &nbsp; &nbsp;</span></span>Filtering candidates who have applied to jobs&nbsp; <o:p></o:p></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;</font></span><span style=""font-family: &quot;Times New Roman&quot;; font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal;"">&nbsp;</span><!--[endif]-->Managing our customers and understanding their hiring needs<o:p></o:p></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;</font></span><span style=""font-family: &quot;Times New Roman&quot;; font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal;"">&nbsp;</span><!--[endif]-->Follow up with clients and potential candidates about the selection process</li></ul><p class=""MsoNormal""><b>What we offer:<o:p></o:p></b></p><ul><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;</font></span><span style=""font-family: &quot;Times New Roman&quot;; font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal;""> &nbsp;</span><!--[endif]-->Working remotely and independently<o:p></o:p></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp;&nbsp;</font></span>The chance to be part of a movement that is changing the lives of thousands of new Canadians and to positively impact a struggling tech recruiting industry&nbsp;</li><li style=""text-indent: -18pt;"">&nbsp; &nbsp; &nbsp;A competitive base salary and an untapped commission&nbsp;<br></li><li style=""text-indent: -18pt;""><span style=""font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; line-height: normal;""><font face=""Symbol"">&nbsp; &nbsp; </font></span><span style=""font-family: &quot;Times New Roman&quot;; font-variant-numeric: normal; font-variant-east-asian: normal; font-stretch: normal; font-size: 7pt; line-height: normal;"">&nbsp;</span><!--[endif]-->Fun and friendly work environment&nbsp;<o:p></o:p></li></ul>",Tech Recruiter at VanHack,"account management, communication, experience working for a startup company, fast paced work experience, goal oriented, tech events, tech recruiting"
1419,"<p>Great company in Montreal working with cutting edge technologies! They are looking to hire a Linux Administrator to help them build the largest edge computing platform in the world!</p>
<p><strong>Required Skills:</strong></p>
<ul>
  <li>Experience in building and administering Linux operating systems (Red Hat/CentOS, Debian/Ubuntu)</li>
  <li>Strong knowledge of REST architecture</li>
  <li>Familiar with storage in the cloud and auto-scaling</li>
  <li>Experience with configuration managers (Ansible, Chef)</li>
  <li>Experience with large-scale, high availability server architectures</li>
  <li>Experience with load balancers (55, HAProxy)</li>
</ul>
<p><br></p>",Technical Operations Specialist,"kubernetes, linux, python, ubuntu server"
